hour_of_day,day,row,col,demand
18,15,1,3,164
18,15,1,5,362
18,15,1,6,1153
18,15,2,5,574
18,15,2,6,1242
18,15,3,1,7
18,15,3,2,17
18,15,3,3,114
18,15,3,5,517
18,15,3,6,539
18,15,3,7,50
18,15,4,0,0
18,15,4,1,0
18,15,4,3,79
18,15,4,4,28
18,15,4,7,39
18,15,5,1,0
18,15,5,3,28
18,15,5,4,39
18,15,5,5,50
18,15,5,6,284
18,15,5,7,35
18,15,6,0,0
18,15,6,1,0
18,15,6,2,0
18,15,6,3,0
18,15,6,4,28
18,15,6,7,39
18,15,7,6,0
18,15,7,7,68
19,15,0,1,0
19,15,0,5,159
19,15,0,6,319
19,15,1,1,0
19,15,1,3,39
19,15,1,4,148
19,15,1,5,148
19,15,1,6,886
19,15,2,2,68
19,15,2,5,244
19,15,2,7,17
19,15,3,1,0
19,15,3,6,135
19,15,3,7,103
19,15,4,2,0
19,15,4,3,74
19,15,4,7,35
19,15,5,0,0
19,15,5,1,7
19,15,5,2,39
19,15,5,3,0
19,15,5,4,11
19,15,5,6,159
19,15,6,1,0
19,15,6,2,7
19,15,6,5,7
19,15,6,7,0
19,15,7,0,0
19,15,7,2,0
19,15,7,3,0
19,15,7,4,7
19,15,7,5,0
19,15,7,7,7
20,15,0,4,103
20,15,0,5,92
20,15,0,7,148
20,15,1,1,7
20,15,1,2,28
20,15,1,3,35
20,15,1,4,17
20,15,1,6,227
20,15,2,2,57
20,15,2,3,85
20,15,2,6,341
20,15,3,1,0
20,15,3,2,17
20,15,3,3,63
20,15,3,5,255
20,15,3,7,46
20,15,4,0,0
20,15,4,4,103
20,15,4,5,103
20,15,4,7,11
20,15,5,0,0
20,15,5,1,0
20,15,5,2,17
20,15,5,3,7
20,15,5,7,17
20,15,6,0,0
20,15,6,1,0
20,15,6,5,11
20,15,6,7,11
20,15,7,2,0
20,15,7,3,0
20,15,7,4,28
20,15,7,5,28
20,15,7,6,0
21,15,0,1,28
21,15,0,3,39
21,15,1,0,0
21,15,1,1,0
21,15,1,3,57
21,15,2,1,7
21,15,2,3,35
21,15,2,4,46
21,15,3,0,0
21,15,3,2,11
21,15,3,6,210
21,15,4,2,0
21,15,4,3,35
21,15,4,5,79
21,15,4,7,22
21,15,5,1,0
21,15,5,3,17
21,15,5,5,7
21,15,5,6,50
21,15,5,7,0
21,15,6,1,0
21,15,6,3,0
21,15,6,7,17
21,15,7,1,0
21,15,7,2,0
21,15,7,3,7
21,15,7,5,0
21,15,7,6,17
21,15,7,7,7
22,15,0,0,11
22,15,0,1,0
22,15,0,2,28
22,15,0,3,22
22,15,0,6,120
22,15,1,0,0
22,15,1,4,28
22,15,1,5,35
22,15,1,7,35
22,15,2,1,7
22,15,2,2,22
22,15,2,4,35
22,15,2,5,63
22,15,2,6,103
22,15,2,7,50
22,15,3,1,0
22,15,3,2,22
22,15,3,4,7
22,15,3,7,68
22,15,4,0,0
22,15,4,1,22
22,15,4,2,0
22,15,4,3,46
22,15,4,4,22
22,15,4,5,79
22,15,5,0,0
22,15,5,1,7
22,15,5,3,7
22,15,5,4,50
22,15,5,5,63
22,15,5,6,0
22,15,5,7,22
22,15,6,0,0
22,15,6,3,0
22,15,6,5,22
22,15,7,1,0
22,15,7,2,0
22,15,7,3,0
22,15,7,5,7
22,15,7,6,0
23,15,0,0,0
23,15,0,1,0
23,15,0,2,46
23,15,0,3,63
23,15,0,5,39
23,15,0,7,35
23,15,1,1,17
23,15,1,2,28
23,15,1,3,39
23,15,1,6,7
23,15,2,0,0
23,15,2,1,0
23,15,2,2,11
23,15,2,3,39
23,15,2,4,7
23,15,2,5,28
23,15,3,0,0
23,15,3,1,7
23,15,3,3,35
23,15,3,6,107
23,15,4,0,0
23,15,4,5,50
23,15,4,6,11
23,15,5,0,0
23,15,5,3,0
23,15,5,6,17
23,15,5,7,22
23,15,6,0,0
23,15,6,2,0
23,15,6,3,7
23,15,6,5,39
23,15,6,6,28
23,15,7,0,0
23,15,7,1,0
23,15,7,3,0
23,15,7,5,7
23,15,7,6,7
23,15,7,7,0
0,16,0,0,0
0,16,0,1,39
0,16,0,2,11
0,16,0,3,22
0,16,0,5,11
0,16,0,6,11
0,16,0,7,11
0,16,1,0,0
0,16,1,1,0
0,16,1,2,11
0,16,1,3,17
0,16,1,4,17
0,16,1,7,39
0,16,2,2,7
0,16,2,3,11
0,16,3,5,28
0,16,3,6,39
0,16,4,0,0
0,16,4,1,11
0,16,4,2,0
0,16,4,3,120
0,16,4,6,11
0,16,4,7,57
0,16,5,1,0
0,16,5,3,7
0,16,5,4,7
0,16,5,6,11
0,16,6,0,0
0,16,6,1,0
0,16,6,2,0
0,16,6,3,7
0,16,6,4,7
0,16,7,0,0
0,16,7,1,0
0,16,7,2,0
0,16,7,4,0
0,16,7,7,0
1,16,0,0,0
1,16,0,2,0
1,16,0,5,0
1,16,0,6,7
1,16,1,0,0
1,16,1,1,7
1,16,1,2,0
1,16,1,5,7
1,16,1,7,7
1,16,2,0,0
1,16,2,1,0
1,16,2,2,11
1,16,2,6,11
1,16,2,7,7
1,16,3,0,0
1,16,3,7,11
1,16,4,0,0
1,16,4,1,7
1,16,4,2,0
1,16,4,3,96
1,16,4,4,7
1,16,4,5,7
1,16,5,0,0
1,16,5,2,0
1,16,5,7,7
1,16,6,1,0
1,16,6,2,0
1,16,6,3,7
1,16,6,4,0
1,16,6,5,0
1,16,6,6,0
1,16,7,1,0
1,16,7,5,0
1,16,7,7,0
2,16,0,0,0
2,16,0,1,0
2,16,0,5,7
2,16,1,0,0
2,16,1,1,0
2,16,1,2,0
2,16,1,3,0
2,16,1,4,0
2,16,1,7,11
2,16,2,1,0
2,16,2,3,0
2,16,2,4,7
2,16,2,5,0
2,16,2,6,7
2,16,3,0,0
2,16,3,3,0
2,16,3,4,0
2,16,3,6,0
2,16,3,7,0
2,16,4,0,0
2,16,4,1,0
2,16,4,3,11
2,16,4,4,0
2,16,4,6,7
2,16,4,7,0
2,16,5,0,0
2,16,5,1,0
2,16,5,2,0
2,16,5,3,0
2,16,5,7,0
2,16,6,0,0
2,16,6,3,0
2,16,6,4,0
2,16,6,5,0
2,16,6,6,0
2,16,6,7,0
2,16,7,0,0
2,16,7,1,0
2,16,7,2,0
2,16,7,3,0
2,16,7,5,0
2,16,7,7,0
3,16,0,1,0
3,16,0,2,0
3,16,0,3,0
3,16,0,4,0
3,16,0,5,7
3,16,0,6,0
3,16,1,0,0
3,16,1,3,0
3,16,1,4,0
3,16,1,6,0
3,16,2,0,0
3,16,2,2,0
3,16,2,4,0
3,16,2,5,7
3,16,2,6,7
3,16,2,7,7
3,16,3,3,0
3,16,3,6,0
3,16,3,7,0
3,16,4,0,0
3,16,4,2,0
3,16,4,6,0
3,16,5,0,0
3,16,5,1,0
3,16,5,2,0
3,16,5,4,0
3,16,5,5,0
3,16,5,6,0
3,16,6,0,0
3,16,6,1,0
3,16,6,2,0
3,16,6,3,0
3,16,6,6,0
3,16,6,7,0
3,16,7,1,0
3,16,7,2,0
3,16,7,3,0
3,16,7,5,0
4,16,0,0,0
4,16,0,1,0
4,16,0,4,11
4,16,0,7,7
4,16,1,2,0
4,16,1,3,0
4,16,1,4,0
4,16,1,5,0
4,16,1,7,0
4,16,2,0,0
4,16,2,2,0
4,16,2,3,11
4,16,2,5,28
4,16,2,6,0
4,16,2,7,0
4,16,3,7,0
4,16,4,0,0
4,16,4,1,0
4,16,4,2,0
4,16,4,4,11
4,16,4,5,0
4,16,4,6,0
4,16,5,2,0
4,16,5,3,0
4,16,5,5,0
4,16,5,6,0
4,16,5,7,0
4,16,6,0,0
4,16,6,4,0
4,16,6,6,0
4,16,6,7,0
4,16,7,0,0
4,16,7,2,0
4,16,7,3,0
4,16,7,6,0
5,16,0,1,0
5,16,0,4,0
5,16,0,6,7
5,16,0,7,7
5,16,1,0,0
5,16,1,1,22
5,16,1,4,0
5,16,1,5,0
5,16,2,0,0
5,16,2,1,0
5,16,2,2,17
5,16,2,3,11
5,16,2,4,17
5,16,2,6,11
5,16,3,0,0
5,16,3,1,0
5,16,3,2,0
5,16,3,3,7
5,16,3,4,0
5,16,3,5,7
5,16,3,6,0
5,16,4,0,0
5,16,4,2,0
5,16,4,3,17
5,16,4,4,7
5,16,4,5,7
5,16,4,7,0
5,16,5,0,0
5,16,5,1,0
5,16,5,2,0
5,16,5,3,0
5,16,5,4,0
5,16,6,0,0
5,16,6,1,0
5,16,6,4,0
5,16,6,5,0
5,16,6,6,0
5,16,6,7,0
5,16,7,1,0
5,16,7,2,0
5,16,7,3,0
5,16,7,4,0
5,16,7,5,0
5,16,7,6,7
5,16,7,7,0
6,16,0,0,7
6,16,0,1,0
6,16,0,2,103
6,16,0,3,107
6,16,0,4,28
6,16,0,7,50
6,16,1,3,114
6,16,1,5,11
6,16,1,6,0
6,16,1,7,39
6,16,2,0,0
6,16,2,1,0
6,16,2,2,46
6,16,2,4,22
6,16,2,7,46
6,16,3,0,0
6,16,3,1,0
6,16,3,3,35
6,16,3,6,28
6,16,3,7,17
6,16,4,0,0
6,16,4,2,0
6,16,4,3,0
6,16,4,4,46
6,16,4,5,17
6,16,4,6,46
6,16,5,0,0
6,16,5,2,0
6,16,5,3,11
6,16,5,6,0
6,16,5,7,22
6,16,6,0,0
6,16,6,1,0
6,16,6,4,0
6,16,6,6,0
6,16,6,7,39
6,16,7,1,0
6,16,7,2,0
6,16,7,3,0
6,16,7,4,0
6,16,7,7,17
7,16,0,0,22
7,16,0,2,68
7,16,0,3,330
7,16,0,6,28
7,16,0,7,234
7,16,1,0,0
7,16,1,1,7
7,16,1,3,210
7,16,1,5,148
7,16,1,6,35
7,16,1,7,181
7,16,2,0,0
7,16,2,2,120
7,16,2,3,220
7,16,2,5,273
7,16,2,6,249
7,16,3,0,0
7,16,3,2,28
7,16,3,4,92
7,16,3,6,74
7,16,3,7,148
7,16,4,3,7
7,16,4,4,96
7,16,4,5,68
7,16,4,7,28
7,16,5,0,0
7,16,5,1,7
7,16,5,4,63
7,16,5,5,85
7,16,5,6,22
7,16,6,0,0
7,16,6,1,0
7,16,7,0,0
7,16,7,1,0
7,16,7,2,0
7,16,7,4,0
7,16,7,6,28
8,16,0,0,7
8,16,0,2,114
8,16,0,3,159
8,16,0,5,131
8,16,0,6,74
8,16,0,7,103
8,16,1,0,0
8,16,1,4,135
8,16,1,6,57
8,16,2,2,120
8,16,2,4,205
8,16,2,5,85
8,16,2,6,46
8,16,3,5,103
8,16,3,7,28
8,16,4,0,0
8,16,4,1,22
8,16,4,2,0
8,16,4,3,50
8,16,4,4,92
8,16,4,6,35
8,16,4,7,50
8,16,5,1,0
8,16,5,2,0
8,16,5,3,0
8,16,5,4,0
8,16,5,6,7
8,16,5,7,120
8,16,6,2,7
8,16,6,4,7
8,16,6,7,11
8,16,7,0,0
8,16,7,1,0
8,16,7,2,0
8,16,7,6,22
9,16,1,0,0
9,16,1,1,0
9,16,1,2,135
9,16,1,4,50
9,16,1,5,177
9,16,1,6,114
9,16,1,7,107
9,16,2,0,0
9,16,2,1,7
9,16,2,2,92
9,16,2,4,199
9,16,2,5,79
9,16,2,6,92
9,16,2,7,135
9,16,3,5,131
9,16,3,6,107
9,16,3,7,96
9,16,4,1,0
9,16,4,3,68
9,16,4,5,39
9,16,5,0,7
9,16,5,4,57
9,16,6,2,7
9,16,6,3,7
9,16,6,5,39
9,16,6,6,0
9,16,6,7,85
9,16,7,0,0
9,16,7,2,0
9,16,7,3,0
9,16,7,4,0
9,16,7,5,0
9,16,7,7,22
10,16,0,0,28
10,16,0,3,103
10,16,0,6,142
10,16,1,0,7
10,16,1,2,39
10,16,1,3,358
10,16,1,5,159
10,16,1,6,85
10,16,1,7,57
10,16,2,0,11
10,16,2,2,50
10,16,2,4,124
10,16,2,5,164
10,16,2,6,177
10,16,3,1,11
10,16,3,5,177
10,16,3,6,159
10,16,4,0,7
10,16,4,5,57
10,16,4,6,74
10,16,5,0,0
10,16,5,1,0
10,16,5,3,74
10,16,5,4,50
10,16,5,5,7
10,16,5,6,74
10,16,5,7,39
10,16,6,1,0
10,16,6,2,7
10,16,6,3,17
10,16,6,4,7
10,16,6,5,17
10,16,6,6,7
10,16,6,7,7
10,16,7,1,0
10,16,7,2,0
10,16,7,3,0
10,16,7,6,35
10,16,7,7,7
11,16,0,0,170
11,16,0,1,0
11,16,0,2,11
11,16,0,3,92
11,16,0,4,74
11,16,0,6,220
11,16,1,0,0
11,16,1,1,0
11,16,1,2,57
11,16,1,5,124
11,16,1,7,92
11,16,2,0,7
11,16,2,1,0
11,16,2,4,120
11,16,2,5,188
11,16,2,6,170
11,16,2,7,39
11,16,3,1,11
11,16,3,3,46
11,16,3,4,135
11,16,3,7,28
11,16,4,0,0
11,16,4,2,0
11,16,4,3,28
11,16,4,6,124
11,16,5,1,0
11,16,5,2,0
11,16,5,3,17
11,16,5,4,50
11,16,5,5,142
11,16,5,6,35
11,16,5,7,39
11,16,6,0,0
11,16,6,1,0
11,16,6,2,0
11,16,6,3,0
11,16,6,4,68
11,16,6,6,0
11,16,7,1,0
11,16,7,5,0
11,16,7,7,7
12,16,0,0,7
12,16,0,1,11
12,16,0,2,28
12,16,0,4,68
12,16,1,0,7
12,16,1,2,63
12,16,1,4,57
12,16,1,5,153
12,16,1,6,181
12,16,1,7,79
12,16,2,0,0
12,16,2,1,17
12,16,2,4,92
12,16,2,5,103
12,16,2,6,199
12,16,2,7,107
12,16,3,1,11
12,16,3,3,199
12,16,3,4,63
12,16,3,5,120
12,16,3,6,177
12,16,4,0,0
12,16,4,2,0
12,16,4,3,22
12,16,4,4,22
12,16,4,7,68
12,16,5,0,0
12,16,5,1,0
12,16,5,2,7
12,16,5,5,68
12,16,5,7,28
12,16,6,3,39
12,16,6,5,50
12,16,6,7,11
12,16,7,0,0
12,16,7,1,0
12,16,7,2,0
12,16,7,3,0
12,16,7,7,7
13,16,0,0,17
13,16,0,3,63
13,16,0,4,68
13,16,1,2,46
13,16,1,3,68
13,16,1,4,153
13,16,1,6,199
13,16,1,7,107
13,16,2,0,0
13,16,2,3,103
13,16,2,4,79
13,16,3,0,0
13,16,3,1,7
13,16,3,6,114
13,16,4,2,0
13,16,4,3,39
13,16,4,4,50
13,16,4,5,148
13,16,4,6,164
13,16,4,7,46
13,16,5,1,11
13,16,5,3,79
13,16,5,5,142
13,16,6,0,0
13,16,6,1,0
13,16,6,2,11
13,16,6,3,17
13,16,6,5,39
13,16,6,7,35
13,16,7,0,0
13,16,7,1,0
13,16,7,2,0
13,16,7,4,0
13,16,7,5,11
13,16,7,6,11
13,16,7,7,7
14,16,0,0,28
14,16,0,2,57
14,16,0,4,103
14,16,0,6,244
14,16,1,0,0
14,16,1,2,142
14,16,1,4,107
14,16,1,5,159
14,16,1,6,153
14,16,2,0,0
14,16,2,1,0
14,16,2,2,74
14,16,2,3,96
14,16,2,5,181
14,16,2,6,284
14,16,3,0,0
14,16,3,2,28
14,16,3,6,159
14,16,3,7,114
14,16,4,0,7
14,16,4,1,0
14,16,4,2,7
14,16,4,3,68
14,16,4,6,114
14,16,4,7,28
14,16,5,1,7
14,16,5,3,22
14,16,5,4,35
14,16,5,5,107
14,16,6,4,0
14,16,6,5,11
14,16,7,0,0
14,16,7,1,0
14,16,7,2,22
14,16,7,3,7
14,16,7,4,46
15,16,0,1,11
15,16,0,2,22
15,16,0,5,244
15,16,0,6,585
15,16,1,0,7
15,16,1,1,0
15,16,1,2,39
15,16,1,4,28
15,16,1,6,262
15,16,2,1,0
15,16,2,2,35
15,16,2,3,50
15,16,2,4,39
15,16,3,0,0
15,16,3,2,11
15,16,3,4,79
15,16,3,5,358
15,16,3,6,341
15,16,4,0,0
15,16,4,5,124
15,16,4,6,220
15,16,4,7,107
15,16,5,0,0
15,16,5,4,28
15,16,5,6,153
15,16,5,7,148
15,16,6,0,0
15,16,6,2,0
15,16,6,5,17
15,16,6,6,22
15,16,7,0,0
15,16,7,3,7
15,16,7,4,17
15,16,7,7,22
16,16,0,0,0
16,16,0,2,28
16,16,0,3,74
16,16,0,4,79
16,16,0,5,397
16,16,1,0,0
16,16,1,1,28
16,16,1,2,46
16,16,1,3,96
16,16,1,5,358
16,16,1,7,107
16,16,2,2,17
16,16,2,3,210
16,16,2,4,148
16,16,3,2,28
16,16,3,3,35
16,16,3,4,92
16,16,4,3,63
16,16,4,4,39
16,16,4,5,153
16,16,4,6,568
16,16,4,7,63
16,16,5,5,79
16,16,5,7,68
16,16,6,1,0
16,16,6,4,107
16,16,6,6,131
16,16,7,0,0
16,16,7,1,0
16,16,7,4,7
16,16,7,5,22
16,16,7,7,11
17,16,0,4,142
17,16,0,6,1067
17,16,0,7,220
17,16,1,3,92
17,16,1,5,249
17,16,1,6,845
17,16,1,7,148
17,16,2,3,170
17,16,2,5,675
17,16,2,7,63
17,16,3,5,727
17,16,3,6,596
17,16,3,7,35
17,16,4,0,46
17,16,4,3,28
17,16,4,4,103
17,16,4,5,114
17,16,4,6,675
17,16,4,7,46
17,16,5,0,0
17,16,5,1,7
17,16,5,2,0
17,16,5,3,11
17,16,5,6,557
17,16,6,1,11
17,16,6,4,35
17,16,6,5,28
17,16,6,6,192
17,16,6,7,22
17,16,7,3,11
17,16,7,7,7
18,16,0,2,41
18,16,0,4,112
18,16,0,5,351
18,16,0,6,704
18,16,0,7,387
18,16,1,2,112
18,16,1,3,108
18,16,1,4,220
18,16,1,6,692
18,16,1,7,160
18,16,2,1,37
18,16,2,6,1222
18,16,3,0,0
18,16,3,1,18
18,16,3,3,53
18,16,3,6,500
18,16,3,7,30
18,16,4,1,23
18,16,4,3,268
18,16,4,4,138
18,16,4,7,37
18,16,5,0,0
18,16,5,1,18
18,16,5,3,48
18,16,5,4,30
18,16,5,6,160
18,16,5,7,30
18,16,6,2,0
18,16,6,4,18
18,16,6,5,30
18,16,6,6,23
18,16,6,7,30
18,16,7,2,0
18,16,7,3,0
18,16,7,5,37
18,16,7,6,41
18,16,7,7,7
19,16,0,0,7
19,16,0,1,7
19,16,0,2,18
19,16,0,3,190
19,16,0,4,66
19,16,1,0,0
19,16,1,1,0
19,16,1,5,131
19,16,1,7,96
19,16,2,0,0
19,16,2,3,101
19,16,2,4,78
19,16,3,0,11
19,16,3,3,30
19,16,3,4,83
19,16,3,5,275
19,16,3,6,291
19,16,4,1,11
19,16,4,2,0
19,16,4,4,30
19,16,4,5,142
19,16,4,6,190
19,16,4,7,30
19,16,5,0,0
19,16,5,2,7
19,16,5,3,7
19,16,5,5,126
19,16,6,0,0
19,16,6,3,11
19,16,6,4,11
19,16,6,5,11
19,16,6,6,0
19,16,6,7,0
19,16,7,0,0
19,16,7,1,0
19,16,7,3,0
19,16,7,4,23
19,16,7,5,11
19,16,7,6,30
19,16,7,7,7
20,16,0,0,0
20,16,0,2,0
20,16,0,4,112
20,16,0,5,160
20,16,0,6,335
20,16,1,0,0
20,16,1,2,41
20,16,1,4,108
20,16,1,5,167
20,16,2,1,0
20,16,2,2,48
20,16,2,3,160
20,16,2,4,41
20,16,2,5,156
20,16,3,0,7
20,16,3,1,7
20,16,3,2,18
20,16,3,3,23
20,16,4,3,66
20,16,4,4,101
20,16,4,5,197
20,16,4,6,172
20,16,5,1,0
20,16,5,2,0
20,16,5,4,0
20,16,5,6,23
20,16,5,7,18
20,16,6,0,0
20,16,6,1,0
20,16,6,5,18
20,16,6,6,11
20,16,6,7,18
20,16,7,2,0
20,16,7,3,0
20,16,7,4,11
20,16,7,7,11
21,16,0,0,0
21,16,0,1,7
21,16,0,2,41
21,16,0,4,53
21,16,0,5,119
21,16,0,7,53
21,16,1,0,0
21,16,1,2,48
21,16,1,3,156
21,16,1,6,78
21,16,2,1,0
21,16,2,2,48
21,16,3,0,0
21,16,3,1,0
21,16,3,3,96
21,16,3,4,18
21,16,3,5,142
21,16,3,6,119
21,16,4,0,0
21,16,4,1,7
21,16,4,3,53
21,16,4,4,11
21,16,4,6,89
21,16,4,7,66
21,16,5,2,23
21,16,5,5,23
21,16,5,6,18
21,16,6,0,0
21,16,6,1,0
21,16,6,2,0
21,16,6,5,7
21,16,6,6,0
21,16,7,0,0
21,16,7,5,18
21,16,7,6,7
21,16,7,7,0
22,16,0,1,0
22,16,0,5,30
22,16,0,7,37
22,16,1,2,37
22,16,1,7,23
22,16,2,1,0
22,16,2,2,53
22,16,2,3,30
22,16,2,4,48
22,16,2,5,48
22,16,2,6,89
22,16,3,0,0
22,16,3,4,96
22,16,3,5,149
22,16,4,1,23
22,16,4,4,37
22,16,4,6,66
22,16,5,1,7
22,16,5,2,23
22,16,5,3,18
22,16,5,4,30
22,16,5,5,18
22,16,5,6,11
22,16,5,7,11
22,16,6,0,0
22,16,6,2,7
22,16,6,5,0
22,16,6,7,7
22,16,7,0,0
22,16,7,3,0
22,16,7,4,7
22,16,7,5,0
22,16,7,6,7
22,16,7,7,18
23,16,0,1,18
23,16,0,2,18
23,16,0,3,41
23,16,0,4,11
23,16,0,5,30
23,16,0,6,30
23,16,1,0,0
23,16,1,2,11
23,16,1,3,37
23,16,1,7,48
23,16,2,1,0
23,16,2,2,30
23,16,2,3,78
23,16,2,6,60
23,16,2,7,37
23,16,3,1,0
23,16,3,2,18
23,16,3,3,23
23,16,3,4,89
23,16,3,5,37
23,16,3,7,18
23,16,4,0,0
23,16,4,2,7
23,16,4,4,11
23,16,4,5,53
23,16,4,6,30
23,16,5,1,0
23,16,5,5,41
23,16,5,6,11
23,16,5,7,18
23,16,6,0,0
23,16,6,1,0
23,16,6,2,0
23,16,6,3,0
23,16,6,5,0
23,16,6,6,0
23,16,6,7,0
23,16,7,0,0
23,16,7,1,0
23,16,7,2,0
23,16,7,4,0
23,16,7,5,18
23,16,7,6,11
0,17,0,1,0
0,17,0,3,0
0,17,0,4,18
0,17,0,5,7
0,17,0,7,11
0,17,1,4,7
0,17,1,5,7
0,17,1,7,11
0,17,2,1,0
0,17,2,2,41
0,17,2,3,41
0,17,2,5,11
0,17,2,7,18
0,17,3,1,0
0,17,3,2,18
0,17,3,4,7
0,17,3,5,23
0,17,3,6,41
0,17,4,2,7
0,17,4,4,66
0,17,4,5,11
0,17,4,6,11
0,17,4,7,0
0,17,5,1,0
0,17,5,2,0
0,17,5,3,18
0,17,5,4,7
0,17,5,5,7
0,17,5,6,23
0,17,5,7,11
0,17,6,1,0
0,17,6,2,0
0,17,6,4,11
0,17,6,5,18
0,17,6,6,0
0,17,6,7,0
0,17,7,0,0
0,17,7,2,0
0,17,7,3,0
0,17,7,4,0
0,17,7,5,7
1,17,0,0,0
1,17,0,1,0
1,17,0,2,0
1,17,0,5,0
1,17,0,6,0
1,17,0,7,37
1,17,1,1,0
1,17,1,2,7
1,17,1,3,11
1,17,1,5,0
1,17,2,0,0
1,17,2,1,0
1,17,2,2,0
1,17,2,3,18
1,17,2,4,18
1,17,2,5,11
1,17,2,6,18
1,17,3,0,0
1,17,3,2,0
1,17,3,3,18
1,17,4,0,0
1,17,4,2,0
1,17,4,4,30
1,17,4,5,11
1,17,4,6,0
1,17,4,7,7
1,17,5,1,0
1,17,5,2,0
1,17,5,3,11
1,17,5,4,18
1,17,5,5,7
1,17,5,6,11
1,17,5,7,7
1,17,6,3,0
1,17,6,4,0
1,17,6,5,0
1,17,6,6,0
1,17,6,7,0
1,17,7,0,0
1,17,7,4,0
1,17,7,5,0
1,17,7,7,0
2,17,0,1,7
2,17,0,5,0
2,17,0,6,0
2,17,0,7,11
2,17,1,3,0
2,17,1,5,0
2,17,1,7,11
2,17,2,4,23
2,17,2,5,7
2,17,2,6,0
2,17,2,7,7
2,17,3,0,0
2,17,3,1,0
2,17,3,2,0
2,17,3,5,18
2,17,4,0,0
2,17,4,1,0
2,17,4,2,0
2,17,4,4,0
2,17,4,5,0
2,17,4,7,0
2,17,5,1,0
2,17,5,3,0
2,17,5,4,7
2,17,5,6,0
2,17,5,7,0
2,17,6,0,0
2,17,6,3,0
2,17,6,4,0
2,17,6,7,0
2,17,7,0,0
2,17,7,3,0
2,17,7,5,0
2,17,7,6,0
2,17,7,7,0
3,17,0,0,0
3,17,0,1,0
3,17,0,2,0
3,17,0,3,0
3,17,0,4,0
3,17,0,5,0
3,17,1,0,0
3,17,1,1,0
3,17,1,2,7
3,17,1,5,0
3,17,1,6,7
3,17,2,2,0
3,17,2,3,7
3,17,2,5,7
3,17,2,6,0
3,17,3,0,0
3,17,3,2,0
3,17,3,4,0
3,17,3,6,7
3,17,3,7,0
3,17,4,0,0
3,17,4,1,7
3,17,4,3,18
3,17,4,4,0
3,17,4,6,0
3,17,4,7,0
3,17,5,1,0
3,17,5,3,0
3,17,5,5,0
3,17,5,6,0
3,17,6,1,0
3,17,6,3,0
3,17,6,4,0
3,17,6,6,0
3,17,6,7,0
3,17,7,2,0
3,17,7,5,0
3,17,7,7,0
4,17,0,0,0
4,17,0,1,0
4,17,0,2,0
4,17,0,3,0
4,17,0,4,7
4,17,0,5,0
4,17,0,7,11
4,17,1,1,0
4,17,1,2,11
4,17,1,3,7
4,17,1,4,18
4,17,1,5,0
4,17,1,6,0
4,17,2,2,0
4,17,2,4,0
4,17,2,7,0
4,17,3,0,0
4,17,3,2,0
4,17,3,3,7
4,17,3,4,0
4,17,3,5,0
4,17,3,6,0
4,17,3,7,0
4,17,4,0,0
4,17,4,1,0
4,17,4,2,0
4,17,4,4,0
4,17,4,5,7
4,17,4,7,0
4,17,5,0,0
4,17,5,1,0
4,17,5,5,0
4,17,5,6,0
4,17,5,7,0
4,17,6,0,0
4,17,6,1,0
4,17,6,3,0
4,17,6,5,7
4,17,6,6,0
4,17,7,0,0
4,17,7,1,0
4,17,7,2,0
5,17,0,0,0
5,17,0,1,0
5,17,0,3,0
5,17,0,5,0
5,17,0,6,0
5,17,0,7,11
5,17,1,1,11
5,17,1,2,0
5,17,1,5,41
5,17,2,0,0
5,17,2,2,11
5,17,2,3,0
5,17,2,5,7
5,17,2,7,0
5,17,3,1,11
5,17,3,2,0
5,17,3,3,0
5,17,3,5,11
5,17,3,6,7
5,17,3,7,0
5,17,4,4,11
5,17,4,5,11
5,17,4,6,7
5,17,5,0,0
5,17,5,1,0
5,17,5,2,0
5,17,5,3,0
5,17,5,7,7
5,17,6,2,0
5,17,6,3,0
5,17,6,4,0
5,17,6,5,0
5,17,6,7,11
5,17,7,0,0
5,17,7,3,0
5,17,7,4,0
5,17,7,7,0
6,17,0,2,66
6,17,0,4,11
6,17,0,6,11
6,17,1,0,0
6,17,1,1,0
6,17,1,5,41
6,17,1,6,83
6,17,2,0,0
6,17,2,3,11
6,17,2,5,30
6,17,2,6,37
6,17,2,7,89
6,17,3,0,0
6,17,3,1,0
6,17,3,2,7
6,17,3,3,7
6,17,3,5,23
6,17,3,6,11
6,17,3,7,0
6,17,4,1,11
6,17,4,3,0
6,17,4,5,18
6,17,4,6,30
6,17,4,7,41
6,17,5,3,18
6,17,5,6,18
6,17,5,7,48
6,17,6,0,0
6,17,6,5,0
6,17,6,6,0
6,17,7,2,0
6,17,7,4,0
6,17,7,5,0
6,17,7,7,0
7,17,0,0,0
7,17,0,1,7
7,17,0,2,78
7,17,0,3,37
7,17,0,4,48
7,17,0,5,119
7,17,0,6,53
7,17,0,7,119
7,17,1,2,53
7,17,1,3,126
7,17,1,4,41
7,17,1,5,227
7,17,1,6,83
7,17,1,7,48
7,17,2,2,78
7,17,2,3,160
7,17,2,4,126
7,17,2,5,101
7,17,2,6,83
7,17,2,7,83
7,17,3,2,18
7,17,3,3,78
7,17,3,4,112
7,17,3,5,71
7,17,4,0,7
7,17,4,2,0
7,17,4,3,0
7,17,4,4,60
7,17,4,6,48
7,17,5,0,0
7,17,5,1,11
7,17,5,2,0
7,17,5,3,11
7,17,5,4,23
