time,row,col,demand
322,3,4,0
246,0,3,0
189,1,4,15
470,3,5,130
501,3,3,50
606,1,7,36
94,0,0,6
131,7,0,0
192,6,5,33
526,5,0,0
366,4,1,11
418,5,2,0
731,5,0,0
199,0,3,0
724,0,2,236
22,0,0,3
133,6,1,0
196,3,7,12
465,4,5,8
105,4,6,20
669,0,2,51
119,1,3,70
385,6,7,0
234,5,3,5
165,5,1,14
659,7,7,0
393,4,2,0
146,0,5,11
569,0,5,94
409,3,2,0
584,0,5,0
370,2,0,0
27,6,7,3
180,5,1,0
343,2,7,6
21,1,0,0
255,2,6,72
153,5,4,14
467,0,4,21
82,6,5,146
95,5,7,26
33,3,6,123
286,1,2,52
222,2,7,0
552,4,3,200
83,1,3,281
365,3,3,35
44,0,1,6
139,3,4,56
454,0,3,66
321,2,7,0
381,7,7,22
358,0,5,605
325,0,0,10
206,3,5,33
348,4,1,6
575,4,3,100
97,5,3,13
225,7,0,0
728,4,0,0
386,6,7,18
221,5,3,0
685,6,0,0
679,1,0,0
159,3,5,567
125,7,3,0
230,4,6,8
390,7,5,7
589,7,1,0
393,6,4,0
675,1,4,0
445,5,0,0
204,7,2,0
7,4,5,3
175,6,1,0
547,3,6,270
462,1,3,56
612,5,2,0
583,6,6,0
176,2,7,7
475,7,1,0
457,1,3,96
684,7,2,0
54,1,0,0
529,0,4,184
293,5,5,25
13,5,3,8
199,5,2,0
55,7,7,0
367,4,2,0
366,1,2,11
452,0,0,0
172,3,2,4
284,0,7,32
462,6,2,0
143,7,7,4
380,4,7,28
674,7,6,12
5,3,2,0
79,6,3,0
547,3,3,71
202,2,4,12
431,0,6,262
553,2,0,0
633,2,5,0
688,3,2,0
379,7,1,0
284,3,7,32
307,2,0,0
538,1,0,0
572,1,5,158
368,4,7,0
550,1,7,209
424,6,0,0
264,2,3,47
631,3,2,0
656,5,4,0
680,6,2,0
670,5,7,376
201,6,0,0
684,6,5,21
14,0,3,164
116,2,0,0
77,2,6,4
692,5,3,0
440,5,6,0
536,6,6,0
184,2,7,34
508,4,2,0
348,6,4,10
234,6,6,0
226,3,6,5
166,4,1,14
653,4,0,0
591,0,3,149
517,0,2,38
627,6,4,67
100,1,4,0
507,3,5,190
99,2,2,17
153,1,4,55
615,0,3,28
729,3,7,236
585,3,7,0
63,5,3,21
303,7,0,0
355,3,1,6
488,5,4,0
66,0,1,3
613,4,3,11
473,2,4,159
459,1,6,82
457,0,0,21
653,3,3,39
512,3,0,0
458,1,5,34
198,4,2,0
515,1,4,9
529,3,7,25
707,0,1,0
82,5,6,89
219,1,2,8
253,7,5,17
537,6,3,0
14,7,1,0
501,7,6,14
610,0,1,0
401,5,1,7
231,3,0,5
168,5,2,4
696,6,5,22
57,4,5,262
582,7,7,0
337,2,0,0
56,6,6,0
61,4,7,9
194,6,6,8
474,1,4,61
0,1,4,14
426,5,0,0
726,1,5,1606
716,0,4,112
108,6,1,4
632,4,6,11
662,6,7,20
294,6,7,9
415,2,4,24
123,0,4,0
542,7,2,0
275,5,7,5
55,2,0,0
123,3,7,0
264,7,6,5
224,2,0,0
384,0,5,351
620,5,5,139
478,4,1,8
686,3,1,0
104,3,1,0
338,6,2,0
525,4,4,105
238,7,2,0
486,1,4,0
378,5,0,0
204,4,3,8
468,1,2,48
169,1,6,19
211,6,3,12
289,3,7,15
697,1,2,134
450,5,2,0
87,4,2,0
297,3,5,40
307,0,5,83
300,4,7,40
662,7,4,0
717,6,2,0
554,7,7,10
445,5,6,13
555,7,3,0
72,4,2,0
270,6,5,9
142,5,5,24
669,0,5,274
639,1,2,19
367,4,1,7
560,2,4,0
477,7,7,8
164,5,3,11
430,4,3,70
558,3,5,32
226,4,4,0
49,3,5,34
723,6,0,0
583,3,4,0
102,4,6,0
29,0,0,0
488,0,7,0
323,4,2,0
164,6,0,0
549,2,6,574
387,5,1,0
537,0,2,0
203,3,6,48
405,1,4,23
223,4,6,5
469,2,7,103
411,6,6,7
604,2,2,103
247,5,7,0
197,1,2,8
675,0,4,21
184,6,2,19
637,3,1,30
274,1,7,0
200,4,2,0
299,3,6,15
346,4,6,0
349,4,2,0
361,0,6,319
66,6,0,0
543,7,3,0
374,0,6,74
676,2,5,161
254,4,4,39
62,4,0,3
535,1,4,0
314,6,1,6
161,1,0,0
614,7,7,0
653,3,0,0
226,2,1,0
267,7,3,75
365,7,7,0
407,2,4,108
682,7,4,0
97,4,4,23
321,3,2,0
605,5,7,46
478,4,2,0
459,0,1,21
18,2,2,27
684,4,0,0
236,0,7,42
197,2,2,12
202,1,0,0
19,4,0,14
288,7,7,98
112,0,1,4
609,1,4,11
521,2,3,152
92,1,2,89
225,3,6,8
345,0,3,0
613,1,2,46
723,3,6,3812
428,2,5,144
94,1,1,0
697,7,7,35
391,6,5,0
203,7,6,8
161,0,6,439
52,0,7,3
571,5,3,135
678,7,1,0
569,3,7,126
229,7,4,13
185,5,7,24
184,2,0,0
343,1,3,33
532,6,2,0
388,7,0,0
207,5,0,0
263,6,7,14
688,5,2,0
708,2,2,0
315,7,1,0
247,5,6,0
0,5,0,0
92,4,2,0
178,7,6,0
452,7,4,0
41,6,0,0
354,5,6,71
113,6,4,13
266,5,0,0
289,7,5,9
426,3,2,12
328,7,5,0
730,2,0,0
615,3,4,57
543,1,0,0
57,2,7,608
202,0,5,5
61,5,6,21
571,2,5,252
626,5,4,67
606,1,1,11
206,1,1,0
161,0,0,4
404,4,2,23
186,6,6,0
661,5,6,0
317,4,4,42
433,3,6,296
100,0,7,4
545,3,0,0
310,1,7,34
339,7,1,0
319,3,4,10
391,0,1,0
432,6,5,73
269,1,4,9
533,2,4,71
513,5,4,0
638,5,2,0
330,2,5,119
315,4,5,51
69,4,5,237
405,0,0,18
486,2,7,64
644,5,1,0
490,7,1,0
257,0,6,67
158,7,7,4
111,0,0,0
314,0,3,61
416,1,1,0
22,5,5,46
79,6,4,0
166,0,4,322
55,0,3,0
716,7,2,13
94,7,1,0
666,3,5,470
308,4,0,0
111,6,5,4
24,7,1,0
436,1,6,40
290,0,3,0
112,7,0,0
504,7,1,0
216,0,1,5
613,5,4,11
20,4,7,60
113,0,3,37
630,6,5,11
233,1,7,16
629,3,5,86
462,7,0,0
716,5,0,0
221,2,3,21
353,5,3,17
504,2,7,143
229,0,0,8
9,3,5,118
680,4,6,0
255,2,7,58
18,2,7,140
577,5,2,54
122,3,6,13
310,3,4,40
36,7,3,0
343,3,1,0
19,2,6,1838
179,0,1,12
71,2,1,0
500,3,7,95
376,5,6,74
518,5,5,85
123,0,6,4
443,6,1,0
444,2,5,8
222,5,2,0
612,6,6,0
98,0,5,6
381,1,3,107
517,5,2,0
552,1,1,10
142,4,1,17
587,6,7,0
321,2,0,0
252,2,0,14
49,2,6,21
705,3,4,134
350,7,2,0
590,6,2,0
688,6,2,0
403,1,2,126
701,7,1,0
711,7,5,0
208,4,6,126
26,2,7,20
210,5,1,5
605,3,5,75
617,7,2,0
417,2,6,0
669,0,7,223
140,3,1,7
482,5,7,22
631,2,3,30
455,6,4,45
456,3,2,8
679,5,7,0
600,0,3,185
311,5,0,0
499,3,5,181
584,4,4,44
151,0,2,14
350,2,2,37
570,5,2,10
565,4,4,142
584,1,1,0
359,5,4,64
652,6,5,39
2,2,0,0
666,2,2,133
330,6,0,0
228,4,7,13
620,1,3,92
335,1,3,77
492,2,0,0
17,1,2,36
67,4,6,849
443,4,6,0
415,7,5,0
445,7,4,0
663,6,7,20
192,3,2,5
81,4,5,63
158,2,5,106
222,5,3,5
699,4,4,78
21,4,7,17
303,4,2,0
722,6,3,0
622,4,5,167
590,7,4,17
84,5,5,442
244,0,2,14
12,6,1,0
445,4,0,0
198,6,5,0
309,2,4,25
253,2,0,0
218,0,3,26
25,4,6,23
162,2,7,30
170,1,4,0
109,3,7,13
459,2,0,0
578,5,4,44
268,0,1,5
378,0,1,11
80,0,1,4
721,1,1,0
49,5,6,9
359,1,6,994
639,6,2,0
660,1,4,31
647,7,5,30
16,6,0,0
161,7,1,0
616,6,1,0
535,1,5,0
183,7,7,0
699,2,0,0
550,3,2,15
231,5,5,26
180,3,3,12
140,4,1,11
479,0,3,77
515,3,4,23
267,0,7,47
23,6,0,0
68,7,0,0
262,1,5,80
616,0,2,64
522,5,4,47
465,3,3,13
311,0,5,264
715,1,6,583
574,7,2,0
404,4,3,108
555,4,3,74
372,3,4,7
21,1,2,24
180,6,2,0
210,7,2,0
146,5,6,0
381,4,5,124
611,6,1,0
729,5,5,250
723,3,3,191
508,6,6,0
542,3,2,9
350,4,1,10
211,5,1,0
625,6,0,0
178,4,5,0
728,4,6,1003
297,5,3,0
707,6,0,0
22,7,7,11
531,7,6,9
282,6,0,0
302,2,5,92
576,0,6,616
357,4,0,17
564,3,5,32
430,2,1,7
103,4,2,0
140,6,7,0
672,6,5,41
178,3,2,4
274,6,7,5
548,5,4,15
228,6,1,0
446,2,7,33
155,7,4,4
468,4,3,8
305,7,1,0
324,4,0,0
254,0,2,142
253,0,3,31
636,3,3,30
461,6,1,8
518,2,0,0
729,7,6,0
685,3,1,21
507,2,6,205
475,7,4,13
7,5,3,0
26,1,0,0
457,4,5,90
354,0,3,129
226,1,2,5
258,3,7,9
673,4,7,54
719,6,4,13
630,5,4,49
706,4,6,56
220,6,5,5
586,7,0,0
642,7,2,11
289,5,0,0
519,3,5,219
501,4,6,624
260,5,0,0
727,3,1,36
493,0,1,0
369,6,3,0
21,4,3,11
199,5,5,0
418,0,3,0
227,0,4,0
121,1,4,13
463,2,0,0
648,1,5,153
533,1,0,0
612,2,1,0
337,5,5,75
419,0,5,0
718,6,3,22
524,3,4,91
154,1,3,114
620,6,7,36
180,2,5,31
649,2,1,0
16,7,6,3
607,7,4,0
498,6,0,0
579,4,4,115
68,7,6,19
495,1,5,195
191,7,3,4
444,0,7,13
230,5,0,0
682,0,3,12
322,1,1,10
727,7,1,0
284,2,5,47
652,3,3,122
50,7,5,3
726,3,0,0
490,7,3,0
357,3,3,114
570,4,4,68
261,6,1,0
695,1,2,66
468,0,3,77
649,2,6,204
48,2,1,0
266,1,6,18
111,2,0,0
232,4,5,16
58,4,4,154
39,4,2,0
508,0,1,0
540,0,4,15
554,6,0,0
67,6,6,244
353,1,3,54
4,2,4,3
291,7,3,0
447,1,4,20
701,2,3,147
676,0,5,86
51,7,5,3
671,1,5,623
167,4,6,307
633,1,5,0
117,1,4,17
483,3,6,153
91,4,1,6
558,4,6,52
373,5,6,22
20,1,1,14
42,5,1,11
479,5,4,34
379,4,3,39
115,6,4,23
130,5,1,0
310,4,0,0
622,5,7,149
689,7,6,0
479,2,3,172
481,0,5,153
453,1,2,33
280,5,4,14
335,0,1,36
697,3,2,35
511,4,1,15
314,3,7,71
152,5,6,0
501,0,3,137
372,6,4,0
582,2,1,0
429,0,7,113
619,6,3,0
138,5,0,11
540,0,3,49
55,1,4,3
711,6,5,13
679,0,3,41
156,1,3,117
47,1,6,54
167,4,0,0
46,0,0,14
396,6,4,0
672,6,2,0
407,7,1,0
578,7,4,78
581,6,2,0
308,2,5,113
307,1,1,19
656,6,4,0
246,3,4,0
701,2,0,0
724,4,1,95
264,7,7,0
450,5,1,0
308,2,1,0
91,7,2,0
580,1,1,0
313,1,5,16
478,2,7,96
476,4,5,90
557,3,7,42
452,3,4,33
212,2,4,209
442,0,2,8
251,2,4,0
280,3,0,5
494,5,0,0
304,6,7,6
579,0,4,61
627,6,1,0
494,4,6,36
110,6,7,6
239,1,0,0
176,5,3,0
68,2,3,277
16,7,7,5
553,1,5,158
206,0,2,12
639,2,6,37
41,2,3,140
476,2,2,48
649,7,2,31
475,0,2,21
13,1,0,0
558,5,6,0
212,6,1,0
722,3,0,0
522,6,3,23
409,3,6,626
440,6,5,20
209,3,7,12
492,4,6,22
568,2,2,52
189,6,0,0
378,1,0,7
691,6,4,0
8,0,0,30
658,2,3,0
54,3,7,0
370,1,2,0
15,5,3,0
155,4,0,0
694,6,3,202
21,0,2,24
125,1,1,0
513,4,5,0
523,0,6,176
4,4,5,0
364,0,0,11
717,7,5,13
133,0,7,94
659,1,6,388
595,1,6,230
131,0,5,94
329,6,2,6
333,0,0,57
56,3,3,19
225,3,3,16
411,6,7,7
126,0,4,0
202,5,1,0
404,4,0,0
245,7,0,0
322,2,0,0
15,3,3,44
450,7,0,0
450,5,4,33
706,6,2,0
484,2,0,0
218,4,3,26
126,5,6,0
689,3,6,0
606,1,2,57
498,6,4,8
462,2,5,21
516,0,0,23
128,7,3,0
729,0,1,0
334,4,5,180
216,5,5,80
25,3,0,6
718,1,6,225
507,0,4,85
701,3,2,13
345,4,2,0
373,2,5,273
332,7,3,10
27,5,5,0
256,5,5,89
196,4,7,16
143,3,7,31
347,7,1,0
512,3,6,0
480,2,7,86
560,7,5,0
141,3,1,7
537,3,7,0
401,4,7,53
675,3,5,375
96,7,1,0
259,0,2,22
273,4,6,0
550,0,0,0
50,3,5,19
189,5,7,12
283,4,7,32
708,2,1,0
254,3,4,169
40,1,6,650
644,1,0,0
261,2,0,0
258,0,7,62
522,5,7,99
101,1,2,6
18,1,5,522
251,6,2,0
601,1,1,11
648,0,2,12
190,4,4,12
372,4,0,0
156,6,3,0
328,4,0,10
571,7,6,0
363,3,6,210
182,6,6,4
85,3,3,95
284,0,0,9
608,7,7,0
123,0,3,0
154,5,3,7
89,0,1,10
282,4,7,9
616,6,4,18
408,5,5,113
710,3,1,0
285,5,3,5
668,5,4,71
371,0,7,7
25,1,4,3
662,6,2,0
601,4,1,11
489,4,6,0
579,5,3,10
260,2,6,53
328,2,0,6
658,0,7,0
545,3,5,190
387,6,1,0
96,2,5,46
666,4,6,184
516,6,3,0
426,3,5,156
267,3,7,38
324,5,7,6
240,2,0,0
693,0,7,247
682,3,2,0
318,5,6,10
503,0,6,986
677,7,4,0
119,1,7,27
405,4,1,23
246,0,6,0
324,3,1,0
595,0,3,203
611,2,3,11
655,2,1,0
67,3,0,0
437,0,1,0
381,7,0,0
324,7,7,0
183,5,0,0
365,3,6,107
227,1,7,5
533,0,0,9
167,1,1,0
585,0,2,0
575,5,4,52
56,6,5,6
48,0,3,30
199,5,7,0
473,2,3,125
235,1,6,16
598,7,6,27
2,6,6,0
613,4,1,0
74,0,4,16
704,5,6,91
319,6,3,6
137,2,4,115
600,6,5,46
678,4,7,12
43,7,0,0
387,5,5,23
128,3,6,46
189,0,7,62
75,4,3,22
42,7,6,18
33,6,4,29
271,4,5,9
292,6,6,19
209,1,7,33
176,4,4,7
467,3,2,0
55,1,0,9
581,6,1,0
106,2,4,17
494,0,5,100
100,4,6,0
54,6,7,0
101,6,6,0
303,0,0,15
239,7,1,0
1,0,5,3
648,2,2,102
460,2,0,0
363,7,1,0
432,1,4,53
702,2,5,618
132,3,6,133
661,7,7,31
85,2,6,844
672,0,5,749
625,2,2,157
411,2,0,0
444,5,1,0
198,1,1,0
450,1,5,40
371,7,4,0
338,5,3,33
69,0,7,472
641,0,1,0
106,2,6,29
94,1,2,107
134,5,5,76
410,4,4,63
80,5,7,10
587,7,6,10
137,6,6,70
659,6,7,0
423,5,0,0
285,5,1,0
701,3,6,2092
313,6,7,10
639,3,4,67
238,3,6,47
547,4,5,71
59,7,6,9
12,2,6,126
293,5,4,0
206,5,1,0
655,5,4,0
630,3,5,60
418,2,7,0
234,3,4,13
569,1,4,68
542,6,0,0
155,0,1,11
713,1,1,0
526,0,2,23
502,7,5,0
183,2,5,43
22,1,2,14
506,2,7,99
166,7,1,0
569,3,2,42
702,3,0,0
386,0,4,112
662,3,6,204
224,5,3,0
226,7,6,0
237,4,3,16
97,6,4,29
135,6,2,0
192,2,7,53
717,3,2,22
69,1,1,0
681,4,2,0
260,1,0,9
668,4,0,0
672,2,2,33
254,0,3,39
91,1,6,162
68,1,6,1599
128,2,6,17
433,7,1,0
627,1,0,11
524,6,6,53
364,6,3,0
609,5,4,0
639,7,3,0
275,1,4,5
88,3,6,414
474,6,3,0
334,1,3,148
268,3,0,0
137,5,4,11
601,7,3,0
64,4,3,27
436,3,1,0
193,5,7,12
714,0,7,35
684,3,6,33
412,3,7,43
458,2,3,42
535,0,2,9
399,7,1,0
547,0,7,151
425,2,4,31
317,7,4,10
369,2,2,0
86,3,1,10
153,2,6,297
608,4,6,0
213,4,2,0
524,6,7,15
70,5,3,0
575,1,2,74
165,2,0,0
473,3,2,8
492,2,2,36
526,5,1,0
632,5,0,0
369,5,4,0
260,3,7,39
567,0,0,0
302,4,1,9
11,3,1,5
689,2,7,0
400,2,2,41
84,2,6,421
354,3,6,118
213,0,0,36
392,0,6,0
691,1,4,0
222,1,7,0
269,3,3,5
343,6,4,0
637,4,1,19
218,1,4,5
370,7,2,0
379,7,2,0
477,4,0,0
627,7,1,0
432,1,2,131
115,3,4,40
187,2,2,19
390,5,1,0
237,3,7,29
653,2,1,12
452,2,3,45
715,2,1,0
211,4,6,408
195,7,4,8
83,4,6,342
580,2,1,10
543,6,4,15
655,2,6,12
478,2,3,111
476,7,4,13
175,2,5,12
263,4,7,53
142,7,7,4
425,5,7,55
602,5,7,57
151,2,3,0
68,7,3,3
501,3,7,117
581,1,6,71
31,6,4,3
679,2,0,0
431,7,6,19
67,4,2,0
326,2,4,71
664,2,0,0
350,3,3,114
491,6,6,0
181,7,7,4
352,4,6,81
8,5,3,3
594,0,5,149
657,7,6,82
120,4,2,0
266,4,1,29
366,5,3,7
556,2,6,142
270,6,1,0
168,4,0,0
649,4,3,153
481,3,0,0
719,4,0,0
0,7,2,0
313,2,1,0
381,0,6,585
714,2,1,0
509,2,5,61
168,4,3,43
432,0,1,13
360,5,1,0
376,6,5,17
692,6,0,0
622,5,3,11
47,5,5,25
285,0,3,61
105,2,2,20
604,1,7,57
662,5,5,153
100,3,6,0
301,7,0,0
592,1,6,166
83,7,6,4
454,4,4,53
47,5,7,3
443,3,0,0
538,7,5,0
487,7,0,0
378,5,1,0
277,0,7,14
394,6,6,0
621,2,4,36
701,0,2,99
159,0,5,197
269,0,7,23
365,4,5,50
368,2,1,0
413,6,2,0
534,2,6,40
144,2,5,25
318,7,5,10
407,3,0,0
412,6,7,39
286,7,4,0
47,3,2,0
308,1,7,104
522,7,4,9
214,4,0,0
649,4,2,0
125,6,2,0
136,1,4,28
271,2,6,0
189,2,6,72
549,1,0,0
115,2,0,6
240,6,2,0
364,1,5,35
311,0,7,289
425,3,0,0
471,0,5,159
413,0,5,12
388,4,4,37
149,7,6,0
223,2,7,0
82,5,3,12
466,5,5,0
346,6,1,108
10,2,1,0
261,6,2,50
373,2,2,120
670,7,0,0
134,1,5,129
507,1,5,38
13,7,5,14
40,0,1,18
217,1,3,64
559,5,0,0
101,1,4,0
257,7,2,9
592,5,3,0
30,1,3,3
657,3,1,0
402,6,1,0
648,0,0,20
633,1,3,0
678,6,2,0
243,2,1,5
429,5,0,0
110,5,2,0
640,3,3,78
167,1,3,62
68,5,2,3
518,0,4,53
540,0,1,40
665,3,3,223
15,1,1,3
668,1,5,286
52,3,5,0
51,1,0,0
448,5,5,20
666,1,1,12
9,0,2,79
245,5,2,0
175,4,4,0
287,2,3,126
168,4,6,24
67,2,0,9
673,5,7,41
710,6,2,0
431,5,4,39
207,2,3,36
295,1,7,15
630,7,6,19
609,5,7,18
158,0,6,304
617,2,0,11
330,1,0,0
539,6,7,0
24,4,2,0
371,7,3,0
621,2,3,75
411,2,2,12
35,2,0,0
398,1,6,142
489,6,0,0
626,0,3,97
106,4,0,0
351,4,5,64
150,6,2,0
333,2,1,6
84,6,2,6
680,3,3,0
327,5,6,123
215,5,3,12
443,7,0,0
447,0,5,25
205,3,0,0
599,1,7,149
276,5,4,0
176,4,2,0
170,5,7,0
282,0,5,32
682,3,3,12
218,1,1,5
209,2,0,0
73,4,4,26
15,6,4,5
412,5,2,7
431,3,1,43
680,6,0,0
513,0,4,9
469,5,0,0
296,6,4,6
283,0,4,14
468,0,2,21
100,0,0,0
341,7,4,0
65,5,1,292
568,2,0,0
391,6,4,0
697,3,7,471
619,0,3,46
359,6,6,87
213,5,7,65
266,0,7,29
488,3,5,0
252,4,7,5
527,4,7,67
134,7,5,17
715,3,2,35
230,2,5,37
199,2,1,0
341,0,2,27
433,5,4,66
494,6,2,0
634,6,7,0
608,0,4,18
219,7,1,0
107,6,0,0
153,2,5,224
122,6,0,0
108,3,7,6
499,4,0,8
314,1,3,57
39,6,1,0
172,0,3,12
398,4,6,48
236,1,4,13
672,4,6,469
367,1,1,7
158,5,5,172
654,6,2,0
713,4,7,0
234,7,7,5
201,3,7,5
217,4,3,34
231,4,3,26
154,0,0,4
695,4,3,33
343,6,6,0
541,2,0,0
548,6,0,0
718,0,5,134
281,5,3,93
217,0,0,8
689,3,7,0
356,0,2,17
106,4,3,20
468,1,1,21
514,3,2,0
575,0,2,94
360,4,3,79
479,4,4,103
436,3,4,53
419,7,6,7
213,3,2,5
630,0,1,0
365,0,0,0
531,5,7,25
187,5,3,0
425,6,7,137
167,6,2,0
216,5,2,0
723,7,2,0
199,7,3,0
216,3,6,85
617,7,0,0
528,0,6,614
318,2,6,26
333,7,4,6
347,1,5,0
590,0,1,10
413,5,5,63
434,0,2,58
713,7,4,0
231,7,4,5
701,2,4,238
612,5,7,28
611,5,7,0
626,4,0,0
549,4,7,169
571,0,0,0
407,5,4,23
20,2,1,0
560,0,2,16
709,1,2,0
331,3,2,10
76,2,0,0
678,6,5,0
166,5,6,128
8,2,0,5
626,0,6,49
265,1,3,79
248,6,6,0
414,4,1,12
208,1,7,56
594,6,5,88
167,4,3,18
446,7,6,0
639,3,3,30
590,6,5,44
499,6,5,45
580,7,1,0
27,2,6,0
452,3,6,106
174,2,6,7
703,6,4,56
5,6,4,0
546,2,4,89
689,1,7,0
339,1,7,64
9,2,3,237
501,2,0,0
104,6,1,0
731,3,0,0
218,7,7,5
696,7,4,22
335,5,2,6
87,7,6,6
297,5,1,0
518,0,5,219
158,4,6,263
629,7,7,0
260,4,4,27
707,2,7,69
2,2,3,0
203,3,4,45
91,6,0,0
398,5,4,7
159,1,7,84
620,2,5,92
648,2,1,0
152,7,0,0
602,0,1,11
223,6,1,0
510,0,2,23
693,7,2,0
255,2,2,27
266,5,5,38
298,1,3,15
208,0,0,12
657,6,1,0
286,5,6,29
49,4,6,27
721,2,5,309
532,2,3,49
530,3,1,9
273,3,5,14
297,7,4,0
43,3,7,229
610,1,6,18
175,4,1,0
298,1,1,0
581,2,2,27
474,4,4,21
64,2,1,3
105,3,2,0
69,1,6,1180
211,0,2,25
617,5,0,18
647,1,4,108
184,4,1,15
213,7,2,5
603,0,2,46
446,3,2,25
326,7,3,0
522,3,5,252
175,6,2,0
169,0,5,19
582,6,2,0
697,1,7,125
304,2,5,117
565,7,1,0
38,5,0,0
720,6,3,23
512,1,1,0
52,7,2,0
605,6,6,11
235,0,0,5
662,7,7,0
493,5,6,59
537,5,4,0
153,7,4,7
659,2,6,0
476,1,1,8
360,1,0,7
671,5,7,165
593,3,2,10
444,4,7,40
303,1,1,19
36,6,2,0
145,3,0,0
36,3,5,140
80,2,1,0
77,0,2,4
110,6,4,4
228,5,2,0
56,7,5,0
584,0,0,0
667,7,3,0
542,7,0,0
184,3,1,0
490,6,1,0
334,1,0,6
540,6,7,0
134,3,5,122
353,2,4,64
474,6,6,21
501,5,1,8
643,5,4,37
44,3,6,1055
609,0,1,0
57,6,6,12
528,6,5,15
202,4,7,8
686,2,3,0
286,7,1,0
124,2,4,13
21,1,1,5
216,0,0,42
97,1,3,73
91,7,6,12
340,1,1,10
453,2,7,106
441,6,3,0
558,6,2,0
231,1,6,0
206,4,2,0
440,7,7,0
387,0,4,53
632,7,7,0
14,2,0,0
598,3,3,54
341,4,2,0
634,3,0,0
592,5,2,0
418,6,7,0
316,2,3,61
181,2,6,4
200,3,1,0
726,2,5,3503
384,6,6,23
54,1,6,0
178,7,1,0
49,0,5,21
239,4,5,21
162,0,3,41
89,6,7,22
22,1,1,3
75,6,3,4
280,7,5,0
516,5,1,0
191,5,0,0
15,1,4,14
565,4,0,10
501,4,3,95
357,6,4,10
127,2,1,0
414,1,4,7
534,3,1,9
340,6,1,6
236,6,7,0
676,3,5,173
188,4,3,15
606,4,6,18
342,0,4,10
712,0,5,13
627,2,6,224
55,1,6,6
477,1,1,8
267,1,2,18
251,1,7,5
557,3,4,74
93,0,6,132
142,1,2,28
236,4,0,8
452,7,3,0
603,7,3,11
387,3,0,0
137,5,3,13
466,1,5,0
567,5,3,16
57,6,7,27
634,5,3,0
98,3,6,29
59,4,6,21
603,1,7,121
200,1,6,0
340,5,4,17
657,0,6,12
334,3,0,51
589,1,7,78
71,3,7,21
467,7,5,0
64,3,6,380
560,5,5,10
530,1,2,49
30,4,0,0
688,0,1,0
161,6,4,77
235,3,2,29
255,1,5,80
461,6,6,0
213,2,4,76
518,2,7,29
268,6,7,5
653,1,7,90
243,5,7,31
292,3,7,19
88,1,5,130
323,1,2,0
95,7,3,0
222,4,2,0
657,4,7,0
394,6,3,0
202,7,6,0
299,7,0,0
405,2,7,41
627,6,5,37
414,1,7,31
142,6,1,0
115,5,5,63
123,5,2,0
382,1,3,96
541,6,3,0
610,7,0,0
427,4,3,31
586,7,5,0
296,2,3,6
237,5,7,29
327,4,0,0
272,7,7,0
391,4,4,30
138,3,5,686
519,4,0,0
580,3,0,0
169,7,7,0
47,5,6,43
436,4,0,8
421,1,2,70
431,2,1,7
569,7,1,0
347,3,5,17
643,1,4,67
487,0,7,8
8,3,0,0
692,0,1,0
703,4,7,35
278,6,7,5
204,3,4,101
693,4,0,0
604,0,3,103
652,5,0,0
647,4,5,164
720,4,1,36
273,4,7,5
283,3,4,9
542,0,7,120
102,6,3,0
631,6,4,0
150,3,6,4
57,2,4,431
453,3,4,91
27,5,6,0
389,7,1,0
262,0,0,27
569,1,0,0
654,1,5,71
338,6,3,0
470,0,5,42
241,3,3,14
162,2,3,59
207,6,6,16
71,4,5,81
345,4,7,0
530,2,4,104
67,5,0,9
486,0,7,22
562,4,2,0
57,2,2,216
191,7,1,0
9,4,3,44
424,6,4,7
643,0,2,11
540,4,7,49
538,4,1,0
450,1,2,53
682,7,3,0
66,3,4,171
670,4,1,20
432,5,7,172
223,4,3,5
422,1,2,70
58,0,1,0
207,6,3,0
692,7,7,0
524,4,7,91
449,2,0,0
704,1,5,190
224,1,2,5
518,4,0,15
401,6,7,0
448,5,2,0
439,1,7,8
250,5,3,0
657,3,4,0
239,4,3,85
348,6,5,0
327,0,0,36
509,0,7,38
703,4,6,225
210,4,6,287
191,6,6,31
706,3,4,69
580,4,0,0
728,5,0,0
588,0,5,34
13,7,7,5
664,0,1,51
515,6,7,0
199,3,2,0
61,3,1,0
627,3,7,67
47,6,7,3
555,6,1,0
588,5,4,10
514,4,3,9
406,4,4,66
119,5,1,6
125,7,6,0
666,3,3,39
283,3,6,41
27,6,4,0
3,2,6,3
202,3,4,12
442,1,1,0
375,4,1,0
388,1,7,23
487,1,3,0
32,2,2,49
133,4,4,17
426,2,2,24
295,2,7,15
297,2,3,0
337,1,6,168
37,6,5,6
233,0,5,8
318,1,7,20
679,4,2,12
433,6,7,58
262,3,6,120
286,7,2,0
243,1,6,5
533,4,0,0
701,5,0,0
160,4,4,37
242,0,6,31
171,0,2,0
730,1,1,0
545,7,6,0
477,6,3,8
97,1,1,0
328,5,6,32
239,2,5,55
63,0,1,3
148,4,3,11
361,0,4,50
586,6,4,0
135,0,3,109
515,1,2,9
678,4,4,74
326,5,1,0
155,5,2,0
516,5,2,0
571,4,7,94
633,0,4,0
222,3,5,0
305,6,5,6
660,7,5,12
711,0,6,0
121,5,4,24
640,2,3,60
510,0,1,0
27,3,7,0
634,3,5,0
150,7,5,0
518,3,6,67
303,5,0,0
324,1,6,20
305,5,2,0
574,1,7,184
